title;link;published;language
NewJeans Releases 'Super Shy,' 'New Jeans,' Ahead of Album - Vulture;https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LnZ1bHR1cmUuY29tLzIwMjMvMDcvbmV3amVhbnMtc3VwZXItc2h5LW11c2ljLXZpZGVvcy5odG1s0gEA?oc=5;2023-07-07 07:00:00;1
"Poll: FIFTY FIFTY’s Barbie Dreams, NewJeans’ Super Shy, TXT, Jonas Brothers’ collab; Pick your favorite track - PINKVILLA";https://news.google.com/rss/articles/CBMilQFodHRwczovL3d3dy5waW5rdmlsbGEuY29tL2VudGVydGFpbm1lbnQvcG9sbC1maWZ0eS1maWZ0eXMtYmFyYmllLWRyZWFtcy1uZXdqZWFucy1zdXBlci1zaHktdHh0LWpvbmFzLWJyb3RoZXJzLWNvbGxhYi1waWNrLXlvdXItZmF2b3JpdGUtdHJhY2stMTIyOTE0NNIBmQFodHRwczovL3d3dy5waW5rdmlsbGEuY29tL2VudGVydGFpbm1lbnQvcG9sbC1maWZ0eS1maWZ0eXMtYmFyYmllLWRyZWFtcy1uZXdqZWFucy1zdXBlci1zaHktdHh0LWpvbmFzLWJyb3RoZXJzLWNvbGxhYi1waWNrLXlvdXItZmF2b3JpdGUtdHJhY2stMTIyOTE0ND9hbXA?oc=5;2023-07-07 07:00:00;1
[여름 구름 뉴진스①] 민희진의 진심, 담대함과 자신감 - 뉴시스;https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vbW9iaWxlLm5ld3Npcy5jb20vdmlldy5odG1sP2FyX2lkPU5JU1gyMDIzMDcwNV8wMDAyMzY0MTg10gFFaHR0cHM6Ly9tb2JpbGUubmV3c2lzLmNvbS92aWV3X2FtcC5odG1sP2FyX2lkPU5JU1gyMDIzMDcwNV8wMDAyMzY0MTg1?oc=5;2023-07-07 07:00:00;0
뉴진스·세븐틴·임영웅·블랙핑크, 2023 써클차트 상반기 정상 - 전자신문;https://news.google.com/rss/articles/CBMiJWh0dHBzOi8vd3d3LmV0bmV3cy5jb20vMjAyMzA3MDcwMDAxNTjSAQA?oc=5;2023-07-07 07:00:00;0
BLACKPINK's Jennie And NewJeans' Haerin Rock The Exact Same ... - Koreaboo;https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9zdG9yaWVzL2JsYWNrcGluay1qZW5uaWUtbmV3amVhbnMtaGFlcmluLXRvcC1yZWQtaGVhcnQv0gEA?oc=5;2023-07-06 07:00:00;1
뉴진스, #저지클럽in뉴진스 #파워퍼프걸 #음원강자…'Super Shy ... - 전자신문;https://news.google.com/rss/articles/CBMiJWh0dHBzOi8vd3d3LmV0bmV3cy5jb20vMjAyMzA3MDYwMDAxNDnSAQA?oc=5;2023-07-06 07:00:00;0
뉴진스도 투룸인데…‘월 270만’ 피프티피프티 강남 숙소에 걸그룹들 소환 - 동아일보;https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3LmRvbmdhLmNvbS9uZXdzL0VudGVydGFpbm1lbnQvYXJ0aWNsZS9hbGwvMjAyMzA3MDYvMTIwMTEzNjY4LzHSATdodHRwczovL3d3dy5kb25nYS5jb20vbmV3cy9hbXAvYWxsLzIwMjMwNzA2LzEyMDExMzY2OC8x?oc=5;2023-07-06 07:00:00;0
뉴진스, '어텐션', '하입보이' 이을 서머송 나올까…선공개곡 D-1 - 서울경제 - 서울경제신문;https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vd3d3LnNlZGFpbHkuY29tL05ld3NWaWV3LzI5UzBYV0lGRDTSASxodHRwczovL20uc2VkYWlseS5jb20vTmV3c1ZpZXdBbXAvMjlTMFhXSUZENA?oc=5;2023-07-06 07:00:00;0
Four out of the Five NewJeans members now have songwriter credits - allkpop;https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2J1enovMjAyMy8wNy9mb3VyLW91dC1vZi10aGUtZml2ZS1uZXdqZWFucy1tZW1iZXJzLW5vdy1oYXZlLXNvbmd3cml0ZXItY3JlZGl0c9IBAA?oc=5;2023-07-06 04:46:37;1
뉴진스 ASAP 뮤비 속 몽환적인 수영장, 어디? - 하퍼스바자;https://news.google.com/rss/articles/CBMiLWh0dHBzOi8vd3d3LmhhcnBlcnNiYXphYXIuY28ua3IvYXJ0aWNsZS83ODk3ONIBAA?oc=5;2023-07-06 03:04:38;0
뉴진스, 데뷔 앨범 전 수록곡 스포티파이 억대 스트리밍 달성 - news.kmib.co.kr;https://news.google.com/rss/articles/CBMiTmh0dHA6Ly9uZXdzLmttaWIuY28ua3IvYXJ0aWNsZS92aWV3LmFzcD9hcmNpZD0wOTI0MzEwNDczJmNvZGU9MTMxODAwMDAmc2lkMT1jb9IBAA?oc=5;2023-07-05 19:04:00;0
컴백 앞둔 뉴진스, 여전히 뜨겁다 - 한국일보;https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3Lmhhbmtvb2tpbGJvLmNvbS9OZXdzL1JlYWQvQTIwMjMwNzA1MDg1MzAwMDU2NDTSAQA?oc=5;2023-07-05 07:00:00;0
뉴진스, 유튜브와 글로벌 프로젝트 예고..‘#ImSuperShy’ 티저 공개 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDcvMDUvVTRUN1hGVkRBMjRaQlRaUkNXS0o1WlJUTE0v0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNy8wNS9VNFQ3WEZWREEyNFpCVFpSQ1dLSjVaUlRMTS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-07-05 07:00:00;0
여름 뉴진스가 온다..여전히 건재한 ‘Hype boy’ 아성 넘을까 [Oh!쎈 레터] - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDcvMDUvRVdNNkpOTFdOT0Y1TDIyQk5FRlRSMlFES00v0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNy8wNS9FV002Sk5MV05PRjVMMjJCTkVGVFIyUURLTS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-07-05 07:00:00;0
"""뉴진스부터 BTS 정국까지…하이브, 하반기 성장동력 더해진다""-신한 - 머니투데이";https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vbmV3cy5tdC5jby5rci9tdHZpZXcucGhwP25vPTIwMjMwNzA0MDkwNzA0NDk1NjXSAT1odHRwczovL20ubXQuY28ua3IvcmVuZXcvdmlld19hbXAuaHRtbD9ubz0yMDIzMDcwNDA5MDcwNDQ5NTY1?oc=5;2023-07-04 07:00:00;0
신한투자 “하이브 일회성 비용 늘어 2분기 이익 줄어, 뉴진스 정국 7월 ... - 비즈니스포스트;https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LmJ1c2luZXNzcG9zdC5jby5rci9CUD9jb21tYW5kPWFydGljbGVfdmlldyZudW09MzIwMDY10gEA?oc=5;2023-07-04 07:00:00;0
Watch NewJeans perform 'ETA' live for the first time - NME;https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vd3d3Lm5tZS5jb20vbmV3cy9tdXNpYy9uZXdqZWFucy1ldGEtbGl2ZS1wZXJmb3JtLWZpcnN0LXRpbWUtMzQ2Mzk2NtIBAA?oc=5;2023-07-03 07:00:00;1
뉴진스, '캠프 콘셉트' 팬미팅도 수준 높네…신곡 'ETA' 첫 공개 - 뉴시스;https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vbW9iaWxlLm5ld3Npcy5jb20vdmlldy5odG1sP2FyX2lkPU5JU1gyMDIzMDcwM18wMDAyMzYwODQ00gFFaHR0cHM6Ly9tb2JpbGUubmV3c2lzLmNvbS92aWV3X2FtcC5odG1sP2FyX2lkPU5JU1gyMDIzMDcwM18wMDAyMzYwODQ0?oc=5;2023-07-03 07:00:00;0
[투자노트] ‘OMG’ 뉴진스가 돌아온다... 하이브에 쏠린 눈 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vYml6LmNob3N1bi5jb20vc3RvY2svYW5hbHlzaXMtcHJvc3BlY3QvMjAyMy8wNy8wMy9LVVkyS0FMNEZGQVBWSVEzUEhMQTVFVVBKQS_SAWRodHRwczovL2Jpei5jaG9zdW4uY29tL3N0b2NrL2FuYWx5c2lzLXByb3NwZWN0LzIwMjMvMDcvMDMvS1VZMktBTDRGRkFQVklRM1BITEE1RVVQSkEvP291dHB1dFR5cGU9YW1w?oc=5;2023-07-03 07:00:00;0
뉴진스·엑소·엔믹스·정국·제베원까지, 7월 컴백 전쟁 - 노컷뉴스;https://news.google.com/rss/articles/CBMiKGh0dHBzOi8vd3d3Lm5vY3V0bmV3cy5jby5rci9uZXdzLzU5Njk1ODfSASpodHRwczovL20ubm9jdXRuZXdzLmNvLmtyL25ld3MvYW1wLzU5Njk1ODc?oc=5;2023-07-03 07:00:00;0
Haerin gains attention for her glowing real-life beauty at NewJeans ... - allkpop;https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2FydGljbGUvMjAyMy8wNy9oYWVyaW4tZ2FpbnMtYXR0ZW50aW9uLWZvci1oZXItZ2xvd2luZy1yZWFsLWxpZmUtYmVhdXR5LWF0LW5ld2plYW5zLWZhbm1lZXRpbmctZXZlbnTSAQA?oc=5;2023-07-03 05:01:34;1
“Looks like another banger!”: Fans positively react to NewJeans’ unveiling new song ETA at fan meet - Sportskeeda;https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5zcG9ydHNrZWVkYS5jb20vcG9wLWN1bHR1cmUvbmV3cy1sb29rcy1saWtlLWFub3RoZXItYmFuZ2VyLWZhbnMtcG9zaXRpdmVseS1yZWFjdC1uZXdqZWFucy11bnZlaWxpbmctbmV3LXNvbmctZXRhLWZhbi1tZWV00gGJAWh0dHBzOi8vd3d3LnNwb3J0c2tlZWRhLmNvbS9hbXAvcG9wLWN1bHR1cmUvbmV3cy1sb29rcy1saWtlLWFub3RoZXItYmFuZ2VyLWZhbnMtcG9zaXRpdmVseS1yZWFjdC1uZXdqZWFucy11bnZlaWxpbmctbmV3LXNvbmctZXRhLWZhbi1tZWV0?oc=5;2023-07-02 07:00:00;1
NewJeans' 'OMG' officially surpasses 400 million streams on Spotify - allkpop;https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2FydGljbGUvMjAyMy8wNy9uZXdqZWFucy1vbWctb2ZmaWNpYWxseS1zdXJwYXNzZXMtNDAwLW1pbGxpb24tc3RyZWFtcy1vbi1zcG90aWZ50gEA?oc=5;2023-07-02 00:36:24;1
아옳이, 이혼 아픔 딛고 아이돌 데뷔하나…뉴진스 아니고 '뉴진숙' 변신 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC90di8yMDIzLzA3LzAxL0RYWEVPQzJaV1lERUVZSDZNUk1IVVA2NEpVL9IBXWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC90di8yMDIzLzA3LzAxL0RYWEVPQzJaV1lERUVZSDZNUk1IVVA2NEpVLz9vdXRwdXRUeXBlPWFtcA?oc=5;2023-07-01 07:00:00;0
[Y뮤직] 오마이걸부터 뉴진스까지, 올여름 컴백 대전 '서머퀸'은? - YTN;https://news.google.com/rss/articles/CBMiMWh0dHBzOi8vd3d3Lnl0bi5jby5rci9fc24vMDExN18yMDIzMDcwMTA4MDAwMTc0MTPSAUNodHRwczovL20ueXRuLmNvLmtyL25ld3Nfdmlldy5hbXAucGhwP3BhcmFtPTAxMTdfMjAyMzA3MDEwODAwMDE3NDEz?oc=5;2023-07-01 07:00:00;0
‘새로운 유전자’ 뉴진스 “K팝, 언어장벽 넘어 소통하는 매개체” - 조선일보;https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmNob3N1bi5jb20vY3VsdHVyZS1saWZlL211c2ljX2NvbmNlcnQvMjAyMy8wNi8zMC9LMzVQWjZXNE5SRlpMTzJUVVFTVFRXN1NWWS_SAWdodHRwczovL3d3dy5jaG9zdW4uY29tL2N1bHR1cmUtbGlmZS9tdXNpY19jb25jZXJ0LzIwMjMvMDYvMzAvSzM1UFo2VzROUkZaTE8yVFVRU1RUVzdTVlkvP291dHB1dFR5cGU9YW1w?oc=5;2023-06-30 07:00:00;0
[현장EN:]뉴진스 다음은 누구? '알유넥스트'가 보여줄 살아있는 개성 - 노컷뉴스;https://news.google.com/rss/articles/CBMiKGh0dHBzOi8vd3d3Lm5vY3V0bmV3cy5jby5rci9uZXdzLzU5NjkxMjDSASpodHRwczovL20ubm9jdXRuZXdzLmNvLmtyL25ld3MvYW1wLzU5NjkxMjA?oc=5;2023-06-30 07:00:00;0
NewJeans to reportedly guest on IU's 'Palette' - allkpop;https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2FydGljbGUvMjAyMy8wNi9uZXdqZWFucy10by1yZXBvcnRlZGx5LWd1ZXN0LW9uLWl1cy1wYWxldHRl0gEA?oc=5;2023-06-29 21:13:16;1
뉴진스 컴백 소식 - Marie Claire;https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3Lm1hcmllY2xhaXJla29yZWEuY29tLz9wPTI5NTc5N9IBAA?oc=5;2023-06-29 07:20:15;0
K-Pop's Rising Stars NewJeans Grace the Cover of V Magazine - dscene;https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vd3d3LmRlc2lnbnNjZW5lLm5ldC8yMDIzLzA2L25ld2plYW5zLXYtbWFnYXppbmUuaHRtbNIBAA?oc=5;2023-06-29 07:00:00;1
"NewJeans Will Reportedly Guest On IU's Talk Show ""Palette"" - Koreaboo";https://news.google.com/rss/articles/CBMiR2h0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9uZXdzL25ld2plYW5zLXdpbGwtZ3Vlc3QtaXUtdGFsay1zaG93LXBhbGV0dGUv0gEA?oc=5;2023-06-29 07:00:00;1
뉴진스, 이번엔 '비치 백'이다…소장 욕구 자극하는 앨범 구성 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDYvMjkvTE9YN1NZU1ZHM0c1QzZXNFZOQ0o0UDRDWkEv0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNi8yOS9MT1g3U1lTVkczRzVDNlc0Vk5DSjRQNENaQS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-06-29 07:00:00;0
"뉴진스, 美 패션지 표지 장식..""빅뱅에 비유할 만큼 폭발적 등장"" [화보] - 미주중앙일보";https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vbmV3cy5rb3JlYWRhaWx5LmNvbS8yMDIzLzA2LzI5L2xpZmUvYXJ0Y3VsdHVyZS8yMDIzMDYyOTE2MTMzNzQ4Ny5odG1s0gEA?oc=5;2023-06-29 07:00:00;0
뉴진스, ‘CDP 가방’ 이어 ‘비치 백’ 신드롬 예고 - 조선일보;https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudHMvZW50ZXJfZ2VuZXJhbC8yMDIzLzA2LzI5L0dHRllaUFZYVFJGSFZQNU5MWTRCUEtTRVBRL9IBaWh0dHBzOi8vd3d3LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudHMvZW50ZXJfZ2VuZXJhbC8yMDIzLzA2LzI5L0dHRllaUFZYVFJGSFZQNU5MWTRCUEtTRVBRLz9vdXRwdXRUeXBlPWFtcA?oc=5;2023-06-29 07:00:00;0
Makeup Brand Peripera Accused Of Plagiarizing NewJeans' Design ... - Koreaboo;https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9uZXdzL3BlcmlwZXJhLXBsYWdpYXJpc20tbmV3amVhbnMtcGhvbmluZy1hY2N1c2UtbmV0aXplbnMv0gEA?oc=5;2023-06-28 07:00:00;1
The McDonald’s x NewJeans collab is now officially in stores nationwide - Lifestyle Asia Bangkok;https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmxpZmVzdHlsZWFzaWEuY29tL2JrL3doYXRzLW9uL25ld3Mtd2hhdHMtb24vbWNkb25hbGRzLW5ld2plYW5zLWNvbGxhYi1vZmZpY2lhbGx5LWluLXN0b3Jlcy10aGFpbGFuZC_SAXRodHRwczovL3d3dy5saWZlc3R5bGVhc2lhLmNvbS9iay93aGF0cy1vbi9uZXdzLXdoYXRzLW9uL21jZG9uYWxkcy1uZXdqZWFucy1jb2xsYWItb2ZmaWNpYWxseS1pbi1zdG9yZXMtdGhhaWxhbmQvYW1wLw?oc=5;2023-06-28 07:00:00;1
뉴진스, 우아한 발레리나 변신…강렬한 비주얼 시너지 완성 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDYvMjgvS1dER1dUU09UM0s0SzVDRDRVQVdNUE9LTlUv0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNi8yOC9LV0RHV1RTT1QzSzRLNUNENFVBV01QT0tOVS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-06-28 07:00:00;0
[사진]뉴진스 민지, '눈빛까지 하트' - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDYvMjgvRU1NT1EyTk5GT1lMTFc0UVo3UDdXVENZR1Ev0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNi8yOC9FTU1PUTJOTkZPWUxMVzRRWjdQN1dUQ1lHUS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-06-28 07:00:00;0
뉴진스 민지, 천사의 미소 [SE★포토] - 서울경제 - 서울경제신문;https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vd3d3LnNlZGFpbHkuY29tL05ld3NWaWV3LzI5UjE1QlMwMFjSASxodHRwczovL20uc2VkYWlseS5jb20vTmV3c1ZpZXdBbXAvMjlSMTVCUzAwWA?oc=5;2023-06-28 07:00:00;0
뉴진스, '음악산업 기대주 25인' 선정…신곡 티저 화제 - SBS 뉴스;https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vbmV3cy5zYnMuY28ua3IvbmV3cy9lbmRQYWdlLmRvP25ld3NfaWQ9TjEwMDcyNDU2MjTSATdodHRwczovL25ld3Muc2JzLmNvLmtyL2FtcC9uZXdzLmFtcD9uZXdzX2lkPU4xMDA3MjQ1NjI0?oc=5;2023-06-28 07:00:00;0
NewJeans members cosplay as fairies in hazy first concept photos for upcoming EP Get Up - PINKVILLA;https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5waW5rdmlsbGEuY29tL2VudGVydGFpbm1lbnQvbmV3amVhbnMtbWVtYmVycy1jb3NwbGF5LWFzLWZhaXJpZXMtaW4taGF6eS1maXJzdC1jb25jZXB0LXBob3Rvcy1mb3ItdXBjb21pbmctZXAtZ2V0LXVwLTEyMjc2ODnSAYsBaHR0cHM6Ly93d3cucGlua3ZpbGxhLmNvbS9lbnRlcnRhaW5tZW50L25ld2plYW5zLW1lbWJlcnMtY29zcGxheS1hcy1mYWlyaWVzLWluLWhhenktZmlyc3QtY29uY2VwdC1waG90b3MtZm9yLXVwY29taW5nLWVwLWdldC11cC0xMjI3Njg5P2FtcA?oc=5;2023-06-28 07:00:00;1
[문화연예 플러스] 뉴진스, 롤링스톤 '음악 산업 기대주 25인' 선정 - MBC뉴스;https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vaW1uZXdzLmltYmMuY29tL3JlcGxheS8yMDIzL253dG9kYXkvYXJ0aWNsZS82NDk3ODMyXzM2MjA3Lmh0bWzSAUZodHRwczovL2ltbmV3cy5pbWJjLmNvbS9yZXBsYXkvMjAyMy9ud3RvZGF5L2FydGljbGUvNjQ5NzgzMl8zNjIwOC5odG1s?oc=5;2023-06-28 07:00:00;0
'컴백' 뉴진스, 이번엔 우아한 발레리나 - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDYvMjgvVDRMR1ZaQktQRE1INTI2RTVBVEM0SlRNVFUv0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNi8yOC9UNExHVlpCS1BETUg1MjZFNUFUQzRKVE1UVS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-06-28 07:00:00;0
[사진]뉴진스 민지, '복숭아 볼하트' - 조선비즈 - 조선비즈;https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYml6LmNob3N1bi5jb20vZW50ZXJ0YWlubWVudC9lbnRlcl9nZW5lcmFsLzIwMjMvMDYvMjgvUExSUENLQkY1WkJVTVpDQ05aV0ZIQ0I1TVUv0gFoaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9lbnRlcnRhaW5tZW50L2VudGVyX2dlbmVyYWwvMjAyMy8wNi8yOC9QTFJQQ0tCRjVaQlVNWkNDTlpXRkhDQjVNVS8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-06-28 07:00:00;0
"NewJeans Hit With New ""Plagiarism"" Allegations — Here's Why ... - Koreaboo";https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9uZXdzL25ld2plYW5zLWluZmluaXRlLWNoYWxsZW5nZS1wbGFnaWFyaXNtL9IBAA?oc=5;2023-06-27 07:00:00;1
르세라핌 '안티프래자일'·뉴진스 '디토', 日 레코드협회 '플래티넘' - 뉴시스;https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vbW9iaWxlLm5ld3Npcy5jb20vdmlldy5odG1sP2FyX2lkPU5JU1gyMDIzMDYyN18wMDAyMzUzODAz0gFFaHR0cHM6Ly9tb2JpbGUubmV3c2lzLmNvbS92aWV3X2FtcC5odG1sP2FyX2lkPU5JU1gyMDIzMDYyN18wMDAyMzUzODAz?oc=5;2023-06-27 07:00:00;0
"뉴진스, 美 롤링스톤 'Future 25' 선정…""가장 빠르게 성장해"" - 뉴스핌";https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vd3d3Lm5ld3NwaW0uY29tL25ld3Mvdmlldy8yMDIzMDYyNzAwMDY2MtIBMWh0dHBzOi8vbS5uZXdzcGltLmNvbS9uZXdzYW1wL3ZpZXcvMjAyMzA2MjcwMDA2NjI?oc=5;2023-06-27 07:00:00;0
K-pop teen group NewJeans: Everything you need to know about the members, music and new songs - AS USA;https://news.google.com/rss/articles/CBMifmh0dHBzOi8vZW4uYXMuY29tL2VudGVydGFpbm1lbnQvay1wb3AtdGVlbi1ncm91cC1uZXdqZWFucy1ldmVyeXRoaW5nLXlvdS1uZWVkLXRvLWtub3ctYWJvdXQtdGhlLW1lbWJlcnMtbXVzaWMtYW5kLW5ldy1zb25ncy1uL9IBjQFodHRwczovL2VuLmFzLmNvbS9lbnRlcnRhaW5tZW50L2stcG9wLXRlZW4tZ3JvdXAtbmV3amVhbnMtZXZlcnl0aGluZy15b3UtbmVlZC10by1rbm93LWFib3V0LXRoZS1tZW1iZXJzLW11c2ljLWFuZC1uZXctc29uZ3Mtbi8_b3V0cHV0VHlwZT1hbXA?oc=5;2023-06-27 07:00:00;1
NewJeans, Le Sserafim receive platinum certificate from Japanese ... - The Korea JoongAng Daily;https://news.google.com/rss/articles/CBMic2h0dHBzOi8va29yZWFqb29uZ2FuZ2RhaWx5LmpvaW5zLmNvbS8yMDIzLzA2LzI3L2VudGVydGFpbm1lbnQva3BvcC9OZXdKZWFucy1MZS1Tc2VyYWZpbS1sc2ZtLzIwMjMwNjI3MTU1NTA2ODA0Lmh0bWzSAQA?oc=5;2023-06-27 07:00:00;1
NewJeans' Haerin Gains Attention For Her Elf-Like Visuals In “ASAP ... - Koreaboo;https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmtvcmVhYm9vLmNvbS9uZXdzL25ld2plYW5zLWhlYXJpbmctYXNhcC1lbGYtZmFpcnktdmlzdWFscy1uZXRpemVuLXJlYWN0aW9ucy_SAQA?oc=5;2023-06-27 07:00:00;1
NewJeans make Rolling Stone's 'Future 25' list - allkpop;https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmFsbGtwb3AuY29tL2FydGljbGUvMjAyMy8wNi9uZXdqZWFucy1tYWtlLXJvbGxpbmctc3RvbmVzLWZ1dHVyZS0yNS1saXN00gEA?oc=5;2023-06-27 03:34:42;1
“Has a lot more variety to offer”: NewJeans Hanni talks about what sets their new album apart in Rolling Stone Future 25 interview - Sportskeeda;https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5zcG9ydHNrZWVkYS5jb20vcG9wLWN1bHR1cmUvbmV3cy1oYXMtbG90LXZhcmlldHktb2ZmZXItbmV3amVhbnMtaGFubmktdGFsa3Mtc2V0cy1uZXctYWxidW0tYXBhcnQtcm9sbGluZy1zdG9uZS1mdXR1cmUtMjUtaW50ZXJ2aWV30gGSAWh0dHBzOi8vd3d3LnNwb3J0c2tlZWRhLmNvbS9hbXAvcG9wLWN1bHR1cmUvbmV3cy1oYXMtbG90LXZhcmlldHktb2ZmZXItbmV3amVhbnMtaGFubmktdGFsa3Mtc2V0cy1uZXctYWxidW0tYXBhcnQtcm9sbGluZy1zdG9uZS1mdXR1cmUtMjUtaW50ZXJ2aWV3?oc=5;2023-06-26 07:00:00;1
V143: NewJeans - V Magazine - vmagazine.com;https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vdm1hZ2F6aW5lLmNvbS9hcnRpY2xlL3YxNDMtbmV3amVhbnMv0gEA?oc=5;2023-06-26 07:00:00;1
